time,open,high,low,close,Volume
2025-04-15T18:15:00+03:00,131.14,131.67,130.91,131,37894.721
2025-04-15T18:30:00+03:00,131.01,131.12,130.01,130.12,39112.459
2025-04-15T18:45:00+03:00,130.13,130.32,129.07,129.61,73719.935
2025-04-15T19:00:00+03:00,129.62,130.03,129.3,129.86,48161.428
2025-04-15T19:15:00+03:00,129.85,130.56,129.64,130.5,31444.865
2025-04-15T19:30:00+03:00,130.5,130.6,129.87,130.06,18636.447
2025-04-15T19:45:00+03:00,130.05,130.31,129.5,129.7,19519.048
2025-04-15T20:00:00+03:00,129.7,129.98,129.28,129.94,24404.123
2025-04-15T20:15:00+03:00,129.95,129.98,128.72,128.94,39630.379
2025-04-15T20:30:00+03:00,128.94,129.26,128.74,128.96,36287.522
2025-04-15T20:45:00+03:00,128.96,129.19,127.93,128.24,55590.781
2025-04-15T21:00:00+03:00,128.23,128.61,127.91,128.37,36600.25
2025-04-15T21:15:00+03:00,128.37,128.37,127.31,127.51,60319.456
2025-04-15T21:30:00+03:00,127.51,128.35,127.47,128.3,27565.585
2025-04-15T21:45:00+03:00,128.31,128.5,128.02,128.16,23884.793
2025-04-15T22:00:00+03:00,128.15,128.71,127.82,128.44,37549.918
2025-04-15T22:15:00+03:00,128.44,128.53,127.44,127.75,36802.349
2025-04-15T22:30:00+03:00,127.76,128.01,127.69,127.95,15677.012
2025-04-15T22:45:00+03:00,127.95,128.04,127.41,127.88,26720.605
2025-04-15T23:00:00+03:00,127.89,128.23,127.67,128.11,22362.788
2025-04-15T23:15:00+03:00,128.11,128.21,127.9,127.95,14983.448
2025-04-15T23:30:00+03:00,127.95,128.35,127.8,128.19,11972.259
2025-04-15T23:45:00+03:00,128.2,128.2,126.77,127.73,84457.465
2025-04-16T00:00:00+03:00,127.74,128.18,127.63,127.89,22965.909
2025-04-16T00:15:00+03:00,127.89,128.32,127.45,128.28,53878.014
2025-04-16T00:30:00+03:00,128.29,128.59,128.21,128.32,39516.82
2025-04-16T00:45:00+03:00,128.31,128.41,127.94,128.12,15314.687
2025-04-16T01:00:00+03:00,128.11,128.11,127.07,127.17,27412.161
2025-04-16T01:15:00+03:00,127.18,127.26,126.44,126.82,25309.28
2025-04-16T01:30:00+03:00,126.83,127.14,126.63,127,23810.088
2025-04-16T01:45:00+03:00,127.01,127.07,125.82,126.51,54423.461
2025-04-16T02:00:00+03:00,126.51,126.8,126.17,126.78,18088.175
2025-04-16T02:15:00+03:00,126.79,126.99,126.38,126.95,24002.436
2025-04-16T02:30:00+03:00,126.96,127.15,126.15,126.45,68323.086
2025-04-16T02:45:00+03:00,126.46,126.57,126.03,126.11,26367.571
2025-04-16T03:00:00+03:00,126.1,126.49,125.6,125.81,64186.874
2025-04-16T03:15:00+03:00,125.8,127.17,125.57,127.07,42770.639
2025-04-16T03:30:00+03:00,127.06,127.35,126.41,126.51,29377.195
2025-04-16T03:45:00+03:00,126.52,126.6,125.05,125.21,47959.405
2025-04-16T04:00:00+03:00,125.2,125.96,124.8,125.73,62299.171
2025-04-16T04:15:00+03:00,125.74,126.52,125.67,126.28,26945.119
2025-04-16T04:30:00+03:00,126.28,126.28,125.4,125.71,28752.995
2025-04-16T04:45:00+03:00,125.71,126.41,125.67,126.21,22426.756
2025-04-16T05:00:00+03:00,126.21,126.71,126.07,126.59,34075.372
2025-04-16T05:15:00+03:00,126.59,126.74,126,126.66,36559.697
2025-04-16T05:30:00+03:00,126.65,126.83,125.86,125.9,28188.511
2025-04-16T05:45:00+03:00,125.91,127.1,125.82,127,30101.474
2025-04-16T06:00:00+03:00,127,127.2,126.75,127.2,33642.412
2025-04-16T06:15:00+03:00,127.19,127.29,126.53,126.6,19144.897
2025-04-16T06:30:00+03:00,126.59,126.73,126.38,126.45,13091.556
2025-04-16T06:45:00+03:00,126.46,126.51,126.22,126.44,14029.183
2025-04-16T07:00:00+03:00,126.45,126.68,126.16,126.16,10601.146
2025-04-16T07:15:00+03:00,126.15,126.15,125.43,125.81,28592.728
2025-04-16T07:30:00+03:00,125.81,125.96,125.2,125.3,24916.646
2025-04-16T07:45:00+03:00,125.3,125.95,125.18,125.93,14117.755
2025-04-16T08:00:00+03:00,125.93,126.45,125.8,126.33,21351.787
2025-04-16T08:15:00+03:00,126.33,126.61,124.37,125.05,67459.034
2025-04-16T08:30:00+03:00,125.04,125.61,124.59,125.27,37320.951
2025-04-16T08:45:00+03:00,125.26,125.52,125.18,125.4,20486.439
2025-04-16T09:00:00+03:00,125.39,125.83,125.12,125.83,28360.385
2025-04-16T09:15:00+03:00,125.83,126.1,125.63,125.71,18448.955
2025-04-16T09:30:00+03:00,125.7,126.14,125.68,125.98,16927.671
2025-04-16T09:45:00+03:00,125.99,126.44,125.88,126.1,15712.998
2025-04-16T10:00:00+03:00,126.1,126.36,125.54,125.61,18546.084
2025-04-16T10:15:00+03:00,125.61,125.61,124.9,124.98,35571.05
2025-04-16T10:30:00+03:00,124.99,125.28,124.66,125.06,29576.468
2025-04-16T10:45:00+03:00,125.06,125.13,124.57,124.78,26716.227
2025-04-16T11:00:00+03:00,124.78,125.01,123.49,123.81,81644.464
2025-04-16T11:15:00+03:00,123.8,124.89,123.51,124.42,52474.21
2025-04-16T11:30:00+03:00,124.42,125.65,124.42,125.41,54928.219
2025-04-16T11:45:00+03:00,125.41,125.67,124.74,125.13,36674.454
2025-04-16T12:00:00+03:00,125.13,125.65,125.08,125.31,44054.95
2025-04-16T12:15:00+03:00,125.31,125.68,124.91,125.17,38742.314
2025-04-16T12:30:00+03:00,125.17,125.39,124.93,124.98,20179.117
2025-04-16T12:45:00+03:00,124.98,125.08,124.33,124.35,38843.797
2025-04-16T13:00:00+03:00,124.35,125.11,124.23,125.08,19517.259
2025-04-16T13:15:00+03:00,125.07,125.89,124.98,125.57,36622.5
2025-04-16T13:30:00+03:00,125.56,125.65,125.33,125.42,17211.632
2025-04-16T13:45:00+03:00,125.43,125.96,125.38,125.89,21837.353
2025-04-16T14:00:00+03:00,125.89,126.07,125.62,125.73,23402.148
2025-04-16T14:15:00+03:00,125.73,125.91,125,125.19,24673.554
2025-04-16T14:30:00+03:00,125.19,125.93,124.92,125.81,38745.189
2025-04-16T14:45:00+03:00,125.81,126.68,125.81,126.27,53840.766
2025-04-16T15:00:00+03:00,126.26,126.54,125.78,125.78,36421.742
2025-04-16T15:15:00+03:00,125.78,126.52,125.78,126.31,25328.836
2025-04-16T15:30:00+03:00,126.31,126.47,125.59,125.66,33582.761
2025-04-16T15:45:00+03:00,125.66,125.68,125.18,125.24,36613.41
2025-04-16T16:00:00+03:00,125.25,125.57,125.12,125.29,31637.54
2025-04-16T16:15:00+03:00,125.29,125.52,124.68,124.86,41003.623
2025-04-16T16:30:00+03:00,124.87,126.16,124.46,125.82,115437.541
2025-04-16T16:45:00+03:00,125.83,125.91,124.5,124.65,88225.707
2025-04-16T17:00:00+03:00,124.65,125.8,124.62,125.41,70839.763
2025-04-16T17:15:00+03:00,125.42,126.78,125.1,126.61,71630.702
2025-04-16T17:30:00+03:00,126.61,127.86,126.61,127.63,94344.523
2025-04-16T17:45:00+03:00,127.63,128.15,127.27,127.83,81088.754
2025-04-16T18:00:00+03:00,127.83,128.65,127.77,128.05,210897.24
2025-04-16T18:15:00+03:00,128.04,129.6,127.75,129.15,164902.898
2025-04-16T18:30:00+03:00,129.15,129.35,128.38,128.71,62884.371
2025-04-16T18:45:00+03:00,128.71,128.85,128.19,128.39,38485.159
2025-04-16T19:00:00+03:00,128.4,129.09,128.26,128.67,39212.745
2025-04-16T19:15:00+03:00,128.67,128.92,127.81,128.27,41750.165
2025-04-16T19:30:00+03:00,128.28,128.63,126.94,127.61,61493.409
2025-04-16T19:45:00+03:00,127.62,129.33,127.41,128.82,70179.423
2025-04-16T20:00:00+03:00,128.82,129.63,128.72,129.16,46773.267
2025-04-16T20:15:00+03:00,129.16,130.93,129.16,130.32,83555.996
2025-04-16T20:30:00+03:00,130.31,130.76,126.76,127.16,192175.418
2025-04-16T20:45:00+03:00,127.16,127.18,124.86,125.15,200968.998
2025-04-16T21:00:00+03:00,125.16,128.12,125.09,127.7,205886.341
2025-04-16T21:15:00+03:00,127.7,128.84,126.2,128.43,98543.798
2025-04-16T21:30:00+03:00,128.43,128.52,126.77,127.2,97342.736
2025-04-16T21:45:00+03:00,127.2,128.84,127.18,128.61,71333.663
2025-04-16T22:00:00+03:00,128.6,129.84,128.56,129.65,130255.666
2025-04-16T22:15:00+03:00,129.66,130.04,128.77,129.25,127145.443
2025-04-16T22:30:00+03:00,129.26,130.7,129.07,130.52,80100.955
2025-04-16T22:45:00+03:00,130.53,133.91,130.46,132.45,301012.417
2025-04-16T23:00:00+03:00,132.45,133.11,132.3,133.03,106458.456
2025-04-16T23:15:00+03:00,133.03,133.71,132.73,133.32,64522.57
2025-04-16T23:30:00+03:00,133.33,133.65,132.26,132.27,62807.107
2025-04-16T23:45:00+03:00,132.28,132.72,131.47,131.65,65185.67
2025-04-17T00:00:00+03:00,131.66,132.53,131.54,132.46,87334.419
2025-04-17T00:15:00+03:00,132.46,133.28,132.29,132.9,43429.295
2025-04-17T00:30:00+03:00,132.89,133.01,132.2,132.57,36807.933
2025-04-17T00:45:00+03:00,132.57,133.44,132.46,132.97,38357.59
2025-04-17T01:00:00+03:00,132.98,133.13,132.36,132.37,34714.584
2025-04-17T01:15:00+03:00,132.36,132.49,131.99,132.05,18522.131
2025-04-17T01:30:00+03:00,132.05,132.51,131.98,132.47,14706.276
2025-04-17T01:45:00+03:00,132.47,132.47,132.06,132.12,12543.936
2025-04-17T02:00:00+03:00,132.12,132.31,131.7,131.92,22952.791
2025-04-17T02:15:00+03:00,131.92,131.93,131.51,131.55,19606.974
2025-04-17T02:30:00+03:00,131.55,131.58,130.79,130.92,38747.969
2025-04-17T02:45:00+03:00,130.92,131.69,130.78,131.33,51366.777
2025-04-17T03:00:00+03:00,131.33,131.68,130.75,131.24,72910.586
2025-04-17T03:15:00+03:00,131.25,131.6,130.78,131.28,36256.752
2025-04-17T03:30:00+03:00,131.28,131.6,130.99,131.36,47703.437
2025-04-17T03:45:00+03:00,131.35,131.72,131.17,131.72,31069.655
2025-04-17T04:00:00+03:00,131.71,131.83,131.22,131.75,19140.849
2025-04-17T04:15:00+03:00,131.75,132.27,131.71,132.21,31397.5
2025-04-17T04:30:00+03:00,132.21,132.67,131.82,131.94,24877.258
2025-04-17T04:45:00+03:00,131.94,132.12,131.55,132.1,23331.052
2025-04-17T05:00:00+03:00,132.1,132.2,131.18,131.34,23269.987
2025-04-17T05:15:00+03:00,131.34,131.35,130.37,131.07,46342.098
2025-04-17T05:30:00+03:00,131.07,131.24,130.55,130.9,15397.631
2025-04-17T05:45:00+03:00,130.9,131.5,130.81,131.36,59138.469
2025-04-17T06:00:00+03:00,131.35,131.77,130.79,130.96,21682.521
2025-04-17T06:15:00+03:00,130.97,130.99,129.62,129.64,43787.801
2025-04-17T06:30:00+03:00,129.64,129.99,129.5,129.78,25003.743
2025-04-17T06:45:00+03:00,129.79,130.06,129.54,129.79,22028.21
2025-04-17T07:00:00+03:00,129.79,130.04,129.62,129.95,20456.318
2025-04-17T07:15:00+03:00,129.95,130.32,129.88,129.99,21040.463
2025-04-17T07:30:00+03:00,129.98,130.41,129.94,130.36,30130.141
2025-04-17T07:45:00+03:00,130.36,131.12,130.35,131.12,22108.64
2025-04-17T08:00:00+03:00,131.11,131.75,131.03,131.75,26856.338
2025-04-17T08:15:00+03:00,131.75,132.26,131.65,131.85,38266.7
2025-04-17T08:30:00+03:00,131.84,133.45,131.79,133.1,75747.553
2025-04-17T08:45:00+03:00,133.1,133.5,132.96,133.13,54362.199
2025-04-17T09:00:00+03:00,133.13,133.8,132.83,133.03,49365.868
2025-04-17T09:15:00+03:00,133.04,135.02,132.62,134.4,103619.559
2025-04-17T09:30:00+03:00,134.39,135.31,133.87,134.44,96466.663
2025-04-17T09:45:00+03:00,134.44,135.08,134.25,134.49,42101.546
2025-04-17T10:00:00+03:00,134.5,134.59,133.86,134.09,38185.84
2025-04-17T10:15:00+03:00,134.09,134.75,133.92,134.71,53524.897
2025-04-17T10:30:00+03:00,134.71,135.59,134.3,134.38,69498.297
2025-04-17T10:45:00+03:00,134.38,134.78,134.02,134.26,27988.708
2025-04-17T11:00:00+03:00,134.25,135,134.13,134.78,48552.212
2025-04-17T11:15:00+03:00,134.77,134.77,133.92,134,30664.353
2025-04-17T11:30:00+03:00,134,134.34,133.74,133.99,22241.388
2025-04-17T11:45:00+03:00,133.99,134.15,133.1,133.34,34438.129
2025-04-17T12:00:00+03:00,133.35,133.51,132.8,133.21,36868.423
2025-04-17T12:15:00+03:00,133.2,133.34,132.78,133.09,54453.004
2025-04-17T12:30:00+03:00,133.08,134.05,132.91,133.92,63455.318
2025-04-17T12:45:00+03:00,133.92,134.11,133.42,133.52,36069.028
2025-04-17T13:00:00+03:00,133.52,133.7,132.81,132.84,29225.622
2025-04-17T13:15:00+03:00,132.84,133.36,132.72,133.25,28560.127
2025-04-17T13:30:00+03:00,133.26,133.47,132.82,132.94,14076.038
2025-04-17T13:45:00+03:00,132.93,133.21,132.84,133.11,10146.391
2025-04-17T14:00:00+03:00,133.12,133.69,132.43,132.61,54861.959
2025-04-17T14:15:00+03:00,132.62,133.09,132.53,133.02,16798.205
2025-04-17T14:30:00+03:00,133.02,133.47,132.71,133.39,21473.916
2025-04-17T14:45:00+03:00,133.39,133.62,133,133.12,20689.961
2025-04-17T15:00:00+03:00,133.12,133.66,132.94,133.6,54962.321
2025-04-17T15:15:00+03:00,133.6,134.5,133.54,134.38,39889.192
2025-04-17T15:30:00+03:00,134.38,134.47,133.75,133.97,30034.333
2025-04-17T15:45:00+03:00,133.96,134.38,133.96,134.08,21898.741
2025-04-17T16:00:00+03:00,134.08,134.08,133.26,133.31,32163.276
2025-04-17T16:15:00+03:00,133.31,133.63,133.03,133.58,21533.056
2025-04-17T16:30:00+03:00,133.58,133.62,132.6,133.28,54670.218
2025-04-17T16:45:00+03:00,133.28,133.47,132.7,132.91,102956.377
2025-04-17T17:00:00+03:00,132.92,132.96,131.35,131.77,174807.537
2025-04-17T17:15:00+03:00,131.77,131.96,131.05,131.23,39229.489
2025-04-17T17:30:00+03:00,131.22,131.84,130.55,131.75,67578.926
2025-04-17T17:45:00+03:00,131.75,131.81,131.25,131.44,35532.995
2025-04-17T18:00:00+03:00,131.43,133.22,131.37,132.82,60386.058
2025-04-17T18:15:00+03:00,132.83,132.92,131.83,132.13,32621.039
2025-04-17T18:30:00+03:00,132.13,133.16,132.13,132.84,32714.079
2025-04-17T18:45:00+03:00,132.84,133.87,132.76,133.45,50451.667
2025-04-17T19:00:00+03:00,133.45,134.29,132.72,133.61,82358.952
2025-04-17T19:15:00+03:00,133.62,135.02,133.53,134.89,73317.637
2025-04-17T19:30:00+03:00,134.89,135.19,134.07,134.14,59273.455
2025-04-17T19:45:00+03:00,134.14,134.76,134.02,134.59,29492.01
2025-04-17T20:00:00+03:00,134.58,135.45,134.25,134.93,43576.059
2025-04-17T20:15:00+03:00,134.94,135.34,134.35,135.11,31931.358
2025-04-17T20:30:00+03:00,135.11,135.94,134.84,135.18,62325.153
2025-04-17T20:45:00+03:00,135.17,135.84,135.02,135.4,40215.919
2025-04-17T21:00:00+03:00,135.4,136.2,135.09,135.49,51027.49
2025-04-17T21:15:00+03:00,135.48,135.92,135.12,135.13,29053.722
2025-04-17T21:30:00+03:00,135.13,135.58,134.96,135.48,15702.631
2025-04-17T21:45:00+03:00,135.48,135.54,134.26,134.26,54521.038
2025-04-17T22:00:00+03:00,134.25,134.83,133.76,133.94,39804.442
2025-04-17T22:15:00+03:00,133.95,134.07,132.74,132.81,66067.829
2025-04-17T22:30:00+03:00,132.82,132.99,132,132.69,62497.196
2025-04-17T22:45:00+03:00,132.69,133.64,132.4,132.91,61975.686
2025-04-17T23:00:00+03:00,132.91,134.28,132.91,134.23,32202.944
2025-04-17T23:15:00+03:00,134.22,134.54,133.67,134.45,19085.235
2025-04-17T23:30:00+03:00,134.45,134.84,133.94,134.39,32023.591
2025-04-17T23:45:00+03:00,134.4,135.29,134.37,134.91,40856.419
2025-04-18T00:00:00+03:00,134.91,134.97,134.14,134.26,22188.705
2025-04-18T00:15:00+03:00,134.25,134.8,133.83,133.95,17319.461
2025-04-18T00:30:00+03:00,133.95,134.57,133.92,134.34,14931.402
2025-04-18T00:45:00+03:00,134.34,135.06,134.34,134.53,13326.34
2025-04-18T01:00:00+03:00,134.53,134.77,134.28,134.72,16134.405
2025-04-18T01:15:00+03:00,134.72,134.81,134.3,134.58,12213.707
2025-04-18T01:30:00+03:00,134.59,134.68,134.12,134.33,13929.552
2025-04-18T01:45:00+03:00,134.32,134.34,133.43,133.47,26495.962
2025-04-18T02:00:00+03:00,133.48,134.62,133.48,134.6,13503.227
2025-04-18T02:15:00+03:00,134.6,134.98,134.33,134.85,20338.86
2025-04-18T02:30:00+03:00,134.84,134.97,134.4,134.42,14341.154
2025-04-18T02:45:00+03:00,134.42,134.88,134.27,134.83,18367.52
2025-04-18T03:00:00+03:00,134.84,135.08,134.36,134.58,28573.01
2025-04-18T03:15:00+03:00,134.57,134.58,134,134.48,31415.494
2025-04-18T03:30:00+03:00,134.48,134.54,134.07,134.21,18610.41
2025-04-18T03:45:00+03:00,134.21,134.28,133.78,134.24,22043.346
2025-04-18T04:00:00+03:00,134.23,135.47,133.96,135.46,52121.537
2025-04-18T04:15:00+03:00,135.46,135.76,134.97,135.53,46944.922
2025-04-18T04:30:00+03:00,135.52,135.56,134.61,134.71,47665.23
2025-04-18T04:45:00+03:00,134.72,135.21,134.64,135.04,45546.524
2025-04-18T05:00:00+03:00,135.03,135.31,134.5,134.59,48198.937
2025-04-18T05:15:00+03:00,134.59,135.2,134.5,135.11,24247.008
2025-04-18T05:30:00+03:00,135.11,135.18,134.72,135.06,21274.166
2025-04-18T05:45:00+03:00,135.07,136.02,134.97,135.31,57476.275
2025-04-18T06:00:00+03:00,135.31,135.36,134.62,134.94,24255.025
2025-04-18T06:15:00+03:00,134.94,135.28,134.35,134.52,36517.519
2025-04-18T06:30:00+03:00,134.51,134.89,134.27,134.81,26272.622
2025-04-18T06:45:00+03:00,134.81,134.81,134.42,134.51,16755.459
2025-04-18T07:00:00+03:00,134.52,134.64,133.81,133.92,37390.074
2025-04-18T07:15:00+03:00,133.93,134.37,133.65,134.36,27191.152
2025-04-18T07:30:00+03:00,134.36,134.42,133.85,134.06,29484.467
2025-04-18T07:45:00+03:00,134.06,134.28,133.8,133.87,21633.81
2025-04-18T08:00:00+03:00,133.86,134.2,133.7,134.07,24538.79
2025-04-18T08:15:00+03:00,134.08,134.28,133.26,133.48,26385.677
2025-04-18T08:30:00+03:00,133.48,134.06,133.37,133.92,21894.483
2025-04-18T08:45:00+03:00,133.93,134.24,133.77,134.2,21281.85
2025-04-18T09:00:00+03:00,134.2,134.36,133.79,134.13,21552.149
2025-04-18T09:15:00+03:00,134.13,134.34,133.98,134.16,16130.917
2025-04-18T09:30:00+03:00,134.15,134.26,133.4,133.78,23767.955
2025-04-18T09:45:00+03:00,133.78,134.51,133.78,134.37,27419.761
2025-04-18T10:00:00+03:00,134.37,134.63,134.09,134.19,21854.272
2025-04-18T10:15:00+03:00,134.19,134.76,133.79,134.36,32888.108
2025-04-18T10:30:00+03:00,134.37,135.03,134.2,134.84,27637.899
2025-04-18T10:45:00+03:00,134.85,134.98,134.47,134.91,21160.963
2025-04-18T11:00:00+03:00,134.91,135.54,134.91,135.3,47843.38
2025-04-18T11:15:00+03:00,135.3,135.45,134.96,135.29,27826.734
2025-04-18T11:30:00+03:00,135.29,135.39,134.8,135.23,26515.656
2025-04-18T11:45:00+03:00,135.24,135.28,134.45,134.81,23106.241
2025-04-18T12:00:00+03:00,134.81,134.82,134.51,134.57,14838.302
2025-04-18T12:15:00+03:00,134.57,134.85,134.3,134.74,19273.876
2025-04-18T12:30:00+03:00,134.73,135.1,134.55,135.05,14204.182
2025-04-18T12:45:00+03:00,135.05,135.28,134.63,134.73,13998.726
2025-04-18T13:00:00+03:00,134.72,134.8,134.41,134.58,19864.098
2025-04-18T13:15:00+03:00,134.58,134.86,134.54,134.54,14048.585
2025-04-18T13:30:00+03:00,134.55,134.63,133.82,133.87,22228.047
2025-04-18T13:45:00+03:00,133.87,134.08,133.56,133.87,37824.978
2025-04-18T14:00:00+03:00,133.87,134.17,133.7,134.14,29962.823
2025-04-18T14:15:00+03:00,134.14,134.28,133.7,133.81,42077.628
2025-04-18T14:30:00+03:00,133.8,133.94,133.7,133.88,19400.115
2025-04-18T14:45:00+03:00,133.88,134.28,133.71,134.27,15266.436
2025-04-18T15:00:00+03:00,134.27,134.49,134.02,134.08,21584.27
2025-04-18T15:15:00+03:00,134.08,134.33,133.83,134.32,16975.738
2025-04-18T15:30:00+03:00,134.32,135.02,134.31,134.99,31332.572
2025-04-18T15:45:00+03:00,134.99,135.21,134.9,134.93,151703.356
2025-04-18T16:00:00+03:00,134.92,135.04,134.3,134.53,163537.703
2025-04-18T16:15:00+03:00,134.52,134.88,134.39,134.54,26663.801
2025-04-18T16:30:00+03:00,134.54,134.87,134.18,134.33,18305.036
2025-04-18T16:45:00+03:00,134.32,134.63,134.08,134.57,13752.373
2025-04-18T17:00:00+03:00,134.56,134.88,134.17,134.3,13251.205
2025-04-18T17:15:00+03:00,134.29,134.3,133.81,134.07,34763.159
2025-04-18T17:30:00+03:00,134.08,134.08,133.44,133.72,114452.847
2025-04-18T17:45:00+03:00,133.72,133.72,133.02,133.32,49662.128
2025-04-18T18:00:00+03:00,133.33,133.52,132.62,132.73,108852.892
2025-04-18T18:15:00+03:00,132.74,133.11,132.47,132.61,30394.483
2025-04-18T18:30:00+03:00,132.62,133.03,132.56,132.88,16842.894
2025-04-18T18:45:00+03:00,132.88,133.31,132.8,132.91,20073.783
2025-04-18T19:00:00+03:00,132.91,133.25,132.69,133.07,18108.242
2025-04-18T19:15:00+03:00,133.08,133.52,133.08,133.26,18754.248
2025-04-18T19:30:00+03:00,133.27,133.52,133.22,133.36,12308.567
2025-04-18T19:45:00+03:00,133.36,133.45,133.09,133.42,9935.112
2025-04-18T20:00:00+03:00,133.41,133.57,133.06,133.38,11004.093
2025-04-18T20:15:00+03:00,133.39,133.61,133.3,133.59,12985.053
2025-04-18T20:30:00+03:00,133.58,134.36,133.58,134.16,23217.526
2025-04-18T20:45:00+03:00,134.16,134.3,133.84,133.92,9768.124
2025-04-18T21:00:00+03:00,133.92,134.09,133.55,133.99,16778.009
2025-04-18T21:15:00+03:00,133.99,134.2,133.73,134.14,12468.916
2025-04-18T21:30:00+03:00,134.13,134.14,133.79,134.08,11133.928
2025-04-18T21:45:00+03:00,134.08,134.12,133.87,134,13224.349
2025-04-18T22:00:00+03:00,134.01,134.18,133.73,134.17,15354.379
2025-04-18T22:15:00+03:00,134.18,134.47,134.12,134.35,12697.971
2025-04-18T22:30:00+03:00,134.34,134.34,133.79,134.01,13945.754
2025-04-18T22:45:00+03:00,134.01,134.24,133.74,134.21,10053.002
2025-04-18T23:00:00+03:00,134.21,134.32,133.87,133.99,9730.046
2025-04-18T23:15:00+03:00,133.98,134.08,133.81,133.88,9718.895
2025-04-18T23:30:00+03:00,133.88,134.02,133.48,133.67,9878.776
2025-04-18T23:45:00+03:00,133.67,134.1,133.65,134.09,8671.927
2025-04-19T00:00:00+03:00,134.1,134.17,133.9,134.05,11040.012
2025-04-19T00:15:00+03:00,134.05,134.06,133.78,133.88,8344.64
2025-04-19T00:30:00+03:00,133.87,134.37,133.87,134.36,9678.612
2025-04-19T00:45:00+03:00,134.37,134.4,134.08,134.27,8343.282
2025-04-19T01:00:00+03:00,134.28,134.36,134.05,134.08,12104.444
2025-04-19T01:15:00+03:00,134.08,134.32,134,134.16,10623.168
2025-04-19T01:30:00+03:00,134.16,134.31,134.12,134.23,6889.35
2025-04-19T01:45:00+03:00,134.23,134.25,133.92,133.92,7090.639
2025-04-19T02:00:00+03:00,133.92,133.94,133.28,133.53,21411.279
2025-04-19T02:15:00+03:00,133.53,133.63,133.23,133.62,13209.173
2025-04-19T02:30:00+03:00,133.62,134.08,133.53,134.08,7941.946
2025-04-19T02:45:00+03:00,134.08,134.27,133.93,134.04,9370.554
2025-04-19T03:00:00+03:00,134.05,134.18,133.83,133.91,11221.241
2025-04-19T03:15:00+03:00,133.92,134.05,133.58,133.79,7769.812
2025-04-19T03:30:00+03:00,133.79,134.33,133.78,134.09,12029.455
2025-04-19T03:45:00+03:00,134.09,134.29,133.95,134.16,24005.299
2025-04-19T04:00:00+03:00,134.16,134.68,134.08,134.46,26437.661
2025-04-19T04:15:00+03:00,134.46,134.82,134.43,134.73,14633.025
2025-04-19T04:30:00+03:00,134.72,135.03,134.6,134.6,21675.738
2025-04-19T04:45:00+03:00,134.61,134.95,134.48,134.92,14837.952
2025-04-19T05:00:00+03:00,134.93,138.38,134.83,137.22,219295.208
2025-04-19T05:15:00+03:00,137.21,137.97,136.53,137.79,160522.867
2025-04-19T05:30:00+03:00,137.79,137.83,136.88,136.99,48075.03
2025-04-19T05:45:00+03:00,136.98,137.76,136.91,137.46,31828.171
2025-04-19T06:00:00+03:00,137.47,137.99,137.33,137.87,37179.542
2025-04-19T06:15:00+03:00,137.88,138.84,137.88,138.7,99261.847
2025-04-19T06:30:00+03:00,138.7,139.16,138.33,138.46,85009.412
2025-04-19T06:45:00+03:00,138.47,139.02,138.26,138.82,59249.772
2025-04-19T07:00:00+03:00,138.82,139.47,138.49,139.01,41248.02
2025-04-19T07:15:00+03:00,139,139.12,138.67,139.1,35391.192
2025-04-19T07:30:00+03:00,139.11,139.41,138.67,138.93,39259.085
2025-04-19T07:45:00+03:00,138.93,138.93,138.26,138.35,30202.927
2025-04-19T08:00:00+03:00,138.34,138.62,138.03,138.04,25026.786
2025-04-19T08:15:00+03:00,138.04,138.75,137.88,138.74,26163.251
2025-04-19T08:30:00+03:00,138.75,138.75,138.19,138.2,13300.878
2025-04-19T08:45:00+03:00,138.19,138.63,138.19,138.42,17492.776
2025-04-19T09:00:00+03:00,138.43,138.53,138.03,138.04,16149.118
2025-04-19T09:15:00+03:00,138.05,138.3,138.02,138.19,9587.496
2025-04-19T09:30:00+03:00,138.18,138.19,137.78,138.03,18658.446
2025-04-19T09:45:00+03:00,138.03,138.32,138.02,138.22,12139.301
2025-04-19T10:00:00+03:00,138.21,138.67,138.21,138.62,19297.497
2025-04-19T10:15:00+03:00,138.62,138.79,138.42,138.77,22985.627
2025-04-19T10:30:00+03:00,138.77,138.99,138.39,138.9,25376.797
2025-04-19T10:45:00+03:00,138.9,139.04,138.61,138.76,26375.666
2025-04-19T11:00:00+03:00,138.76,139,138.48,138.55,34175.036
2025-04-19T11:15:00+03:00,138.56,138.98,138.47,138.89,19346.67
2025-04-19T11:30:00+03:00,138.88,139.26,138.61,139.09,21836.869
2025-04-19T11:45:00+03:00,139.09,139.3,138.9,139.1,23588.027
2025-04-19T12:00:00+03:00,139.09,139.72,138.9,139.32,50589.667
2025-04-19T12:15:00+03:00,139.32,139.83,139.29,139.38,38062.454
2025-04-19T12:30:00+03:00,139.38,139.76,139.09,139.67,38220.574
2025-04-19T12:45:00+03:00,139.68,139.79,139.24,139.37,25275.989
2025-04-19T13:00:00+03:00,139.37,139.94,139.13,139.76,26753.833
2025-04-19T13:15:00+03:00,139.75,139.96,139.39,139.49,33415.829
2025-04-19T13:30:00+03:00,139.49,139.51,138.87,139.12,26807.672
2025-04-19T13:45:00+03:00,139.12,139.2,138.81,139.04,31868.359
2025-04-19T14:00:00+03:00,139.03,139.54,138.97,139.36,15022.12
